2022-08-05,금,630,256,32,3,339,잡채덮밥,계란국,짜장소스,깐풍칠리만두,86
2022-08-08,월,630,187,32,3,408,차조밥,감자된장찌개,고추장불고기,어묵피망볶음,166
2022-08-09,화,630,159,32,3,436,취나물밥,돈육김치찌개,새우까스,애기열무겉절이,168
2022-08-10,수,630,169,32,3,426,병아리콩밥,닭개장,메밀전병,청포묵김무침,132
2022-08-11,목,630,173,31,3,423,완두콩밥,미소된장국,순살등심돈까스,토마토스파게티,105
2022-08-12,금,630,244,31,3,352,쌀밥,해물칼국수,왕만두,도토리묵무침,65
2022-08-16,화,629,220,32,3,374,귀리밥,오이미역냉국,돈육김치찜,알감자조림,152
2022-08-17,수,629,186,32,3,408,흑미밥,모듬어묵국,치킨까스,쫄면야채무침,139
2022-08-18,목,629,188,32,3,406,강낭콩밥,북어미역국,떡갈비새송이조림,견과류멸치볶음,92
2022-08-19,금,628,282,32,3,311,차조밥,떡만두국,오징어야채무침,청양동그랑땡전,87
2022-08-22,월,628,88,32,3,505,귀리밥,청양된장찌개,당면야채찜닭,가지양파볶음,182
2022-08-23,화,627,94,32,3,498,병아리콩밥,바지락순두부찌개,불맛제육볶음,느타리버섯호박볶음,186
2022-08-24,수,655,90,32,3,530,쭈꾸미제육비빔밥,오이미역냉국,사각어묵볶음,펜네샐러드,175
2022-08-25,목,655,97,32,3,523,강낭콩밥,냉모밀국수,계란장조림,야채고로케,144
2022-08-26,금,655,274,32,3,346,후리가케밥,유부장국,순대국물떡볶이,모듬튀김,63
2022-08-29,월,654,241,32,3,378,차조밥,근대된장국,고추장불고기,비빔당면,162
2022-08-30,화,653,198,32,3,420,취나물밥,돈육김치찌개,오징어까스,애기열무겉절이,118
2022-08-31,수,653,179,32,3,439,흑미밥,감자수제비국,국물,마늘쫑어묵볶음,131
